评论内容,情感得分
首先自杀让人心痛，该死的是加害人！其次，以后这种情况如果有自杀的勇气可以先把加害人杀了！再次，这种加害人被杀死应该白死！现在正好tm反了！,-10.794193100356901
有些人真的不配称之为人,-0.39732439285700005
逝者安息，希望小女孩在另一个世界早日找到自己的归宿,6.150688540267001
两条命就这么没了,-0.475576837709
可恶！！！,-3.90259270622
从严，从重，从快。,0.0
支持! 小女孩小男孩说实话都很容易被诱骗 提升年龄是对未成年人最好的保护,5.5980934710220005
支持！但不限于女性，男性也应该保护。,6.255256060182001
鲍毓明凭一举之力推动我国法制的进一步完善,5.4532216340140005
希望国家早日赏鲍毓明进监狱，以表奖赏,9.223797652200899
有一点希望大家明白，被“性侵”从来都不是受害者的错，长相和穿着也从来不是成为被“性侵”目标的理由，我们应该在事情未发生之前做好保护，但更应该从小教育孩子们不要去当施暴者。这个社会没有我们想象的这么完美，的正是因为有了黑暗，才能更好的去衬托光明的可贵,4.097696536047901
您好 豫章书院里面发生了性侵 地方刑警和检察院包庇豫章书院黑社会组织3年多,-1.0763797003530002
为什么男性不在提案内容？,1.09219475852
这个可以有，五岁以内是合理的。不然一个三四十岁的大叔骗个十四 五岁的小女孩实在太容易了。这也导致李星星一直没机会找到鲍的证据,5.905605276334426
别嫌弃性教育太早，坏人不会嫌弃你孩子还小，所以提高了这个，依然要做好性教育！,-0.7845665123040997
禽兽依然很多,-0.31165081017999996
性教育也要早普及！,-0.18393163527339995
啦啦啦……自从来这里→【 y b 2 2 1 . c n】玩压ig赢我从一个做公交车的成功买到了一辆自己的车  旗牌。电竟。破。真人柏家乐。电子小游戏半个月挣了1w块，在这里我找到了乐趣，使我离贫穷越来越远了别说我没告诉你欧!旗牌，?? ?? NBa投?? ，最主要的还是挣??,14.443956094010616
早就该提高了，什么落后的法律，14岁什么年纪，才初中，人家懂那么多吗，又真的有能力反抗吗。,-2.9152488811481003
18吧 中国性教育多落后啊,-0.8659665094414
赞，不同事情情节就应?? 不同处理方式，但5年差距还是保持14岁我个人认为应该要16岁甚至同样保持18岁，毕竟14/16心智真不成熟！,7.0970545282980995
支持！要保护女孩儿,4.2932525319299994
就我们国家这种性教育水平，18岁好吗?,1.3907464558356
实践中14周岁性同意年龄偏低，其实还有一个方面就是需要更加大力度普及性教育，从小做起。,5.5386008592516
18岁,1.407403332
只提及女孩？男孩子在外面一定要保护好自己,0.9312014404748999
大大的支持，早就应该这样了！！！！,1.98534271673
支持,3.24540391651
性侵处罚成本还是太低了，建议加大,-0.9651729549770002
禽兽真多鲍毓明是他们的带头大哥,-0.73942631075
无语了，总会层层出现弱势群体少女、孩子受性侵与欺凌，有本事的人从不欺负弱小。 法律对于这样的事处罚太轻了，没一个长记性的，愿天下无狼(还有鲍毓明，梁岗的，希望这件事情大家不要忘记！)15岁?童工啊未成年人保护法 该起作用了吧！哪个禽兽严惩啊犯罪嫌疑人只知道个姓，受害者身份证都出来了貌似这个女孩子跳河的时候，她一个男同事下河救她，没救起来，俩人都没了唉 愤怒变成无力感童工？性骚扰未成年人？15就工作么？15岁？童工啊这种事最近报道的挺多，可想而知现在有多少人在被骚扰啊请问贴个身份证出来有何用意？打码了？这和案件有关？怕大家不知道是哪个乡的？有一点希望大家明白，被“性骚扰”从来都不是受害者的错，长相和穿着也从来不是成为被“性骚扰”目标的理由，我们应该在事情未发生之前做好保护，但更应该从小教育孩子们不要去当施暴者。这个社会没有我们想象的这么完美，的正是因为有了黑暗，才能更好的去衬托光明的可贵救他那个22岁的男孩太可惜了唉 愤怒变成无力感该死的是他为什么要放受害人的照片?不该放那个禽兽的照片么?性侵处罚成本还是太低了，建议加大禽兽真多鲍毓明是他们的带头大哥无语了，总会层层出现弱势群体少女、孩子受性侵与欺凌，有本事的人从不欺负弱小。 法律对于这样的事处罚太轻了，没一个长记性的，愿天下无狼(还有鲍毓明，梁岗的，希望这件事情大家不要忘记！)15岁?童工啊未成年人保护法 该起作用了吧！哪个禽兽严惩啊犯罪嫌疑人只知道个姓，受害者身份证都出来了貌似这个女孩子跳河的时候，她一个男同事下河救她，没救起来，俩人都没了唉 愤怒变成无力感童工？性骚扰未成年人？15就工作么？15岁？童工啊这种事最近报道的挺多，可想而知现在有多少人在被骚扰啊请问贴个身份证出来有何用意？打码了？这和案件有关？怕大家不知道是哪个乡的？有一点希望大家明白，被“性骚扰”从来都不是受害者的错，长相和穿着也从来不是成为被“性骚扰”目标的理由，我们应该在事情未发生之前做好保护，但更应该从小教育孩子们不要去当施暴者。这个社会没有我们想象的这么完美，的正是因为有了黑暗，才能更好的去衬托光明的可贵救他那个22岁的男孩太可惜了唉 愤怒变成无力感该死的是他为什么要放受害人的照片?不该放那个禽兽的照片么?性侵处罚成本还是太低了，建议加大禽兽真多鲍毓明是他们的带头大哥无语了，总会层层出现弱势群体少女、孩子受性侵与欺凌，有本事的人从不欺负弱小。 法律对于这样的事处罚太轻了，没一个长记性的，愿天下无狼(还有鲍毓明，梁岗的，希望这件事情大家不要忘记！),-12.54258239718392
15岁?童工啊,1.6416331864529998
未成年人保护法 该起作用了吧！,1.9200314406871
哪个禽兽严惩啊,-4.04068514728
犯罪嫌疑人只知道个姓，受害者身份证都出来了,-5.649480647287
貌似这个女孩子跳河的时候，她一个男同事下河救她，没救起来，俩人都没了,-2.1774881666099994
唉 愤怒变成无力感,-1.85449276314
童工？性骚扰未成年人？,0.42581291022
15就工作么？,0.0
15岁？童工啊,1.6416331864529998
这种事最近报道的挺多，可想而知现在有多少人在被骚扰啊,-1.7068273961431
请问贴个身份证出来有何用意？打码了？这和案件有关？怕大家不知道是哪个乡的？,-4.741200262693001
有一点希望大家明白，被“性骚扰”从来都不是受害者的错，长相和穿着也从来不是成为被“性骚扰”目标的理由，我们应该在事情未发生之前做好保护，但更应该从小教育孩子们不要去当施暴者。这个社会没有我们想象的这么完美，的正是因为有了黑暗，才能更好的去衬托光明的可贵,5.8646007901079
救他那个22岁的男孩太可惜了,0.598689686735
唉 愤怒变成无力感,-1.85449276314
该死的是他为什么要放受害人的照片?不该放那个禽兽的照片么?,-5.565117146633
真是难以置信,0.198199493162
未成年也敢下手？？？,0.5735982423079999
这种父母我不知道该怎么形容了，希望女孩能走出来吧,3.4000468525105
...从她爸让她妈在什么都不懂的情况下二十出头就怀孕这件事能看出来，这爸绝对不是什么好鸟...尔后对女儿的猥亵更是证实了这一点,-3.6012666984899995
唉，很多人过得很麻木，真的，他们没有正义没有追求没有思想，像蝼蚁一样，蚂蚁有一个故事，走在路上一起同伴死了，旁边的蚂蚁直接把死去蚂蚁直接抬回去当食物。,-7.400076275055601
我永远比我妈妈告诉我的黑暗知道的更多,1.3425829920860002
不知道说什么了…很无力,-3.062185379037
小时候被叔叔家的哥哥猥亵，当时只有自己在家，他来玩，不知道怎么的就把手伸到下面了，当时太小不懂，他告诉我不要把这件事告诉我爸妈和他爸妈。后来大一点，另一个亲戚家的哥哥高中暑假来我家玩，躺在床上故意把我举高然后落下来的时候用他的????顶我。还问我好玩吗。,-0.6765717776257698
ctmd这叫什么事啊,-4.895594390947
性教育真的很需要啊,-1.3529074360584001
我女儿两岁我就开始告诉她哪里哪里不可让人摸，经常给她互动如果有人摸了她哪里她应该怎么做，她都做的很好，要从小就要教她有这个意识，从不单独让她和男性在一起，告诉她无论是谁要摸她穿内衣内裤的地方都是不允许的，特别是男性，爸爸也不可以，她现在就很懂，快四岁了,5.4746200968934495
父母是孩子的第一道保护屏障,2.9310655558823
天哪，身边没有发生过熟人亲人性侵的。但是看到网上的女孩们经历的事情，真的 ，心里一颤，很庆幸的是，我妈妈在我刚升上初一的时候就让我注意和男生的交往不要太密切。,0.6168849636955
这是什么样的神奇一家,2.475749553085
天啊……,0.0660885498985
无语了。。。想抱抱她。。。,-3.905305666014
真实“愚蠢又无知” 投稿的女孩子 一定要！早日忘掉这些不开心的东西 未来远离所有阴霾！,9.98551546708
要努力做到啊,0.0
想不通 真的想不通 自己都不成熟且没有能力的人能不能别他妈生小孩,-1.071330683543
想替你杀了你爸,-1.5991341584010001
抱抱姐妹,2.615552703787
天啊 看的我要哭了 尤其是 每次回想感觉又被刀子剜了一遍,-5.8259193917945
唉好好读书离开这个家,0.439718231216
公知其实要的不是人人平等，他们要的是特权，只有听他们的才叫独立思考，只有按照他们的说法去做才叫正确，只有把他们当指路明灯供起来中国才有救，he~tui  其实就是一群双标狗,0.9561154910766998
不做亏心事，为什么怕举报？,-0.7558917595075998
那不叫举报教师，叫揭发犯罪，公知明显是在偷换概念带节奏,-2.308797044108
重灾区还是在高校。,-0.01735210938999998
该死的变态  这么多孩子的人生毁了,-7.450193439318699
屁股不干净的公知才怕别人举报。,0.93371060229
信公知，成白痴。,0.370454835298
公知不依不饶的喜欢监督任何与他们意见不一致的人，公知不喜欢别人不依不饶的监督自己。,-0.29876023803100005
简单来说，公知喜欢双标。,3.195608582138
反举报是什么逻辑啊！,0.13092901414699987
不管性侵还是反动言论，举报都是公民义务！,-0.677477946161
高校下北泽说行的正做的稳的怎么会怕人举报，只有兔死狐悲的公知才害怕被举报。,0.5533275317994
就举报就举报，公知见一个抓一个,0.1637666653480001
公知说的举报是不要以政治相关的东西瞎扣帽子举报 不是你说的这种吧,-2.1525337678249996
博主咋瞎带节奏,-2.3363544534000003
公知把举报污名化，从此人民没有话语权！,0.82397103148
别问，问就是党同伐异，滥用公权力！心里没有鬼，会有什么人人自危？,-2.5655859371050003
公知其实就是个二鬼子公知们一心想当特权阶层。,-2.1618163371129997
白天教授，晚上畜兽。,-0.9834000390959998
公知、教授是护身符？可以举报贪赃枉法的官员~不能举报胡说八道的教授？,1.6032696932064001
这几个老师为什么被举报，自己心里没点数吗？教师被誉为“人类灵魂的工程师”，别人可以扯淡，老师要悠着点。,-0.027714834125999926
如果工程师对制度和标准不认同，你敢把工程交给他干么？,0.7920466737403999
教师队伍也是时候做点清理了,-0.366177276271
别让孩子们失去本该有的童真、善良,2.6975113918063
别让某些蛀虫毁了一个行业,-3.4543251247269997
老师，为人师表，教授人知识,-0.3135239084849998
男孩子都不放过吗？,0.0521223105194
#四川遭男教师性侵男学生发声#,-0.4132414161226
打击,-1.73676161549
知名班主任......真不知道这个称号怎么来的？,2.040876372686
这些男孩子长大成年后都不一定能摆脱心理的阴影，这老师太坏了,1.2770364444104003
男孩子都不放过吗？意思被性侵就只能是女孩子了？,-3.1399081683386
卧槽男人嘛 你看到好看的你不上吗,-1.6914726814960004
该死的老师处理它,-4.049326931785
这种人不配为老师,-0.006966109021999983
社会太害怕了,-3.220752391697
必须严惩,-2.70720959139
太让人气愤了,-2.92099757458
最后结果,0.0
太真实,0.498339439486
必须严肃处理,0.0
真恶心哦啥人都有,-1.5407549820999997
畜生！！必须处罚！！有了一次就有无数次，不能放过他！！这种恶魔钻法律漏洞，简直就是披着羊皮的狼！,-2.9413575748834004
微博居然还一直掉热搜，我希望让这个热搜掉下去的人，他的孩子可以遇到这种人,-1.3897299139946997
男孩子、女孩子都要保护好自己啊,0.9607673832214
那些以为男孩就安全的，千万要注意了！男孩一点都不安全,0.738088951905
这么多天了还没严惩吗,-2.70720959139
男孩子也要保护好自己,1.0999709259394
是不是把男人性侵男人也写进强奸罪呢？只按猥亵是不是刑罚太轻了呢？,-4.890814234207101
以前男生可能会觉得这种侵犯离自己很远，毕竟受害者多是女性，而且他们会觉得这种是小概率事件，但现在越来越多的案例让我们知道，受害者无关性别，当你以男性身份替禽兽说话时，殊不知男生也不能幸免得成为他们的猎物。,-3.9560167993999045
我不讨厌同性恋，但我讨厌强奸犯。,-4.771003262154
为学生维权天？二十人就没有人反抗或是举报？让那些在女性被性侵的新闻下面阴阳怪气的潘靠纯矗别以为你是男的就能避免被性侵！,-2.344985768689
男的都不放过吗,0.0990274176668
这类人不配有人权哦，请把它们咔咔咔,5.232086440678
等到同性合法，可能这样的行为才算真正违法,0.6025935202585999
我要吐了不能判刑吗？不能判刑吗？不能判刑吗？,-3.254392296586
高中生已经很强壮了，强迫也不大可能，他是怎么做到的，还20多人什么时候立法！！,-2.1570867438279
教师猥亵性侵学生这种事一经发现就应该重视起来，教师的身份这么特殊，几乎天天都在学校接触学生，有报案的至少说明伤害次数或者受害对象不在少数了，非得等到所谓立案条件的时候就不可挽回了，此类事件必须防微杜渐哇,-8.8147449725833
男的和男的难以想象啊,0.0990274176668
被欺压的大多数都是软弱的人，在保护自己总有不能被保护的地方，该做的就是严惩和道德教育,-2.1874412782436
悲哀,-2.66343586589
可耻！！,-1.18946440274
怎么判？关注,-0.883456954198
性别保护不分男女，不分年龄,1.1108164078446
中国没有性教育，关于性都是淫秽龌龊的。,-2.2134088656684
21世纪了，该正确引导，而不是谈性色变了还敢性教育？,0.4135060570846
10年起步满大街的无痛人流广告是我小时候的性启蒙,0.4494067410350001
我也觉得应该要有性教育，但是我不会教孩子什么是性，因为我不会教，从来没有人教过我什么是性，让我怎么教。,-0.10318201209719999
儿童性侵百分之八十以上是熟人做的,-1.3878924014856
以前看过一个报道这个公益视频很不错哦,6.80228091558
这个需要好好看看，讲给孩子听！,0.18976569964369994
性教育？我们的家长都是谈性色变，因为书没有分年龄段而导致作家判10年，我真的不知道什么才是真正的性教育,-1.8990644373713998
别教育了，都不如趁青春期之前都绝育了，此生再无淫秽色情等烦恼,-1.4768108681374001
说句实话，性侵儿童是熟人作案的例子不少了。,-2.790412841278
亲戚也要提防吧，尤其女孩子转发三从四德很要紧。,1.406998014374
不要让幼女离开监护人视线。,-2.664946525437
做好性教育，永远不要在未成年性侵案件之后。,-0.23725604393939936
你嫌性教育太早，坏人可不嫌你家孩子小。,-2.7517698635361
坏人善于伪装，嘴甜不一定都是好人，知人知面不知心。,1.288605154858
以前年代信息闭塞，即使发生过也不一定知晓，不知道不代表没发生过。,1.1003356182654
同时教育孩子从小学会男女有别，重视身心健康，正确认知。,3.5262926995818997
最重要的，我们要教给孩子“身体权”的意识！,-0.5335529231457
小编说什么呢？礼仪之邦怎么能说这种污秽之语！,1.5362995192829998
十年起步，最高连坐如果这个视频十多年前就有，我可能就不会受到伤害,5.5599434235307
我倒觉得是所谓的法律对强奸犯的纵容才导致的结果,-3.979535139849
希望国家能够重视性侵幼女，不要在等悲剧出现再有所作为,-3.9562751766179995
这和性教育有毛关系，问题出在大人这里，不是小孩 ok?,-0.5464623783044
感觉这事怪不得女孩无知，而是法律的纵容和学校的不作为，还有那个色欲熏心的畜生,-5.255095755567
孩子不懂，禽兽懂。,-0.6683620044737001
让禽兽收到最严厉处罚才是正解,-0.15239048836900004
望国家出台《儿童保护法》，拐卖儿童罪，虐童罪，性侵幼童罪重判！！,-3.204086757919
不知人们什么时候才肯正视性教育这个问题。。。,-1.1331971049234
等着吧，迟早老百姓有打你们脸的一天！,-1.506509356004
是什么导致了这么多留守儿童？不从源头着手，若只是一个加强性教育来搪塞，本末倒置,-3.4022570842196
这就是新京报的水平？,1.4633458810739999
女孩被性侵你TMD却谈什么性教育！看好了，是性侵，不是性交,-2.2979920491865
性侵幼女者死，看还有没有这么多犯罪，社会越来越乱，才需要各种教育和宣传来防范和保护自己。,-4.765069811434578
别说留守儿童了，城市的儿童又有几个有这方面教育?,2.1371078447024
一方面法律要保护儿童，另一方面当地政府，学校也要负连带责任!,0.22509632537799995
被性侵是孩子的错吗?城市有性侵教育吗？我倒觉得是所谓的法律对强奸犯的纵容才导致的结果,-4.7742360845321
希望国家能够重视性侵幼女，不要在等悲剧出现,-5.270560978068
依法打击黑恶势力和其保护伞，彻底杜绝儿童性侵案的发生,-0.21929003562399996
律法纵容最致命,-0.30708669382700005
不是普及的问题，是社会问题,0.36202369384199995
孩子后半生可能会活在阴影中,0.7456450222802999
性侵女童事件不断爆出，真是一个沉重的话题,-4.863726881864
敢性侵未成年少女的直接阉割，看哪个胆子大,-1.4826873533749998
世风日下,-2.3803448712
心痛,0.0
这是社会的可悲,-2.516196396682
如果能让更多人意识到，哪怕我们无力改变现状，只要让我们这一代越来越多的人有性教育的意识，那社会或许会有些不同,-2.5254483764980002
痛心,-1.43077462042
纠缠于性侵这到底是校园工作人员还是老师意义已经不大，重要的是提前给孩子们织好安全性教育的网，让他们有起码的防范意识。,3.9586631842008
中国进出口银行山东省分行行长 牟毅（正厅级）之子 牟林翰。希望对他的处罚刚刚开始,1.3051404828557
他还是个是大学生，还是银行行长的儿子，千万不要放了他,0.6894278804189999
请严惩！不要放过他,-3.77707581991
他爹的官儿不大不小,0.38203924493509994
有一说一，除非有确凿证据，不然这人很难伏法，就像江歌案里的刘鑫。,-0.08942035033600004
那就让鲍某强暴了牟某，然后牟某pua了鲍某，最后虐猫的那个把他俩挖肠拨皮电击致死，最后虐猫的被枪决,-3.5716541701161
你不杀包丽，包丽却因你而死。余生可能心安呀？,3.3603064681509998
天呐！查他爹！,-0.7265571715670001
堂下何人，竟敢状告本官,-2.7349042160820005
可以查一下他爸是谁，查完你会回来点赞的,-0.353617591658
没用的，父母身份在那儿，不仅不会追责，不出半年就会有下一个女生又贴上去。,2.1047107966012
这事去年年底的时候就报道出来了，现在那牟?? 还活的好好的，这女生却走了，法律在哪里，国家不管管吗,3.3149415577375
主要还是教育的问题，当然这个男的也不是个东西,1.1000540166954
我怎么记得那个牟林翰对包丽也叫“妈妈”。然后自称“宝宝”。现在那个#鲍毓明# 变态也有叫那个14岁的女生“妈妈”的行为，这是什么巧合吗,4.597296036015
不好意思打扰大家了希望你们可以留一分钟看完这条，老爷爷一人将近十年转发微博17万条，然而并未引起多大关注。或许是许多人对事件并不清晰，或许是案子发生太久了，但心中怀有希望坚持总会有回报。关注一下为爷爷献出一份善良，为死者报一份不平，我只是不想看到生命无缘无故遭此践踏@伤心老人求关注,0.809813858192897
必须追责，唉,0.0
就事说事即可，评论区里面地域黑的很令人倒胃口,-1.34629721719
社会上到处有渣人，谁也不知道会不会上当，要有一颗强大的内心，要更多考虑自己和家人。多好的女孩子，本该有灿烂的人生……,5.256244717289
pua真实案件,-0.44748932468799996
精神伤害远远比肉体伤害更难治愈,-0.8971857178184002
绝对不要放过这种恶鬼,-3.1829783718430003
这种不绳之以法必将再去危害人间啊！,-0.9303467634459002
这种人别放过,-2.32883151995
无助，失望，绝望啊！,-4.22889442988
已经对国内的法律失望，强奸没事，家暴没事，性侵也没事。,-5.414283006584
畜生,-2.44469252632
